t,monthly_max,t_monthly_max,PMM
27.02880236794171,1.9440001,2020-01-10 13:00:00.028800,1.79
27.10803734061931,1.848,2020-02-08 13:00:00.028800,-0.030000000000000027
27.190004553734063,1.7240001,2020-03-09 13:00:00.028800,-0.79
27.26627956764825,1.756,2020-04-06 10:59:59.971200,-0.30500000000000005
27.355418911910544,1.7880001,2020-05-09 01:59:59.971200,0.99
27.431807832422585,1.8730001,2020-06-06 01:00:00.028800,1.755
27.55760470426027,1.9310001,2020-07-22 01:59:59.971200,2.14
27.584699453551913,1.8610001,2020-08-01 00:00:00.000000,2.31
27.707650273224044,1.853,2020-09-15 00:00:00.000000,4.54
27.805100182149364,1.8780001,2020-10-20 16:00:00.028800,4.925000000000001
27.88137519606355,1.9100001,2020-11-17 13:59:59.971200,3.745
27.957877928303986,1.945,2020-12-15 13:59:59.971200,0.685
28.0426912568306,1.8870001,2021-01-15 15:00:00.000000,-1.8650000000000002
28.110655737704917,1.807,2021-02-09 12:00:00.000000,-3.165
28.198201275045538,1.7290001,2021-03-13 13:00:00.028800,-2.455
28.322632026664643,1.733,2021-04-28 01:59:59.971200,-1.665
28.40186699934224,1.746,2021-05-27 01:59:59.971200,-2.355
28.483834212456994,1.807,2021-06-26 01:59:59.971200,-1.99
28.560223132969035,1.7420001,2021-07-24 01:00:00.028800,-0.86
28.64492258652095,1.8090001,2021-08-24 01:00:00.028800,0.10500000000000004
28.6775956284153,1.7070001,2021-09-05 00:00:00.000000,0.23500000000000004
28.772199453551913,1.6330001,2021-10-09 15:00:00.000000,-0.065
28.848588310817647,1.7470001,2021-11-06 13:59:59.971200,1.2449999999999999
28.927823283495243,1.9560001,2021-12-05 13:59:59.971200,3.5
29.006944444444443,1.838,2022-01-02 13:00:00.028800,4.205
29.088911657559198,1.764,2022-02-01 13:00:00.028800,2.31
29.165414389799636,1.728,2022-03-01 13:00:00.028800,0.43000000000000005
29.295309622293058,1.6240001,2022-04-18 01:59:59.971200,-0.38999999999999996
29.377390710382514,1.697,2022-05-18 03:00:00.000000,-0.7749999999999999
29.45662568306011,1.7310001,2022-06-16 03:00:00.000000,-0.845
29.530168488160292,1.7420001,2022-07-13 01:00:00.028800,-0.615
29.609403460837886,1.7440001,2022-08-11 01:00:00.028800,1.065
29.685792349726775,1.794,2022-09-08 00:00:00.000000,2.9699999999999998
29.759335154826957,1.7120001,2022-10-04 22:00:00.028800,2.925
29.903346994535518,1.815,2022-11-26 15:00:00.000000,1.815
29.982581967213115,1.8290001,2022-12-25 15:00:00.000000,0.89
30.058970824478852,1.8390001,2023-01-21 13:59:59.971200,-1.27
30.135359744990893,1.7730001,2023-02-18 13:00:00.028800,-3.465
30.179075591985427,1.6170001,2023-03-06 13:00:00.028800,-4.18
30.30066029143898,1.618,2023-04-20 01:00:00.028800,-4.6850000000000005
30.34722219059907,1.621,2023-05-07 01:59:59.971200,-5.34
30.429189403713824,1.6200001,2023-06-06 01:59:59.971200,-6.72
30.579348816029142,1.886,2023-07-31 01:00:00.028800,-7.01
30.5820810564663,1.8970001,2023-08-01 01:00:00.028800,-5.72
30.66689432174661,1.7850001,2023-09-01 01:59:59.971200,-4.765
30.82946262775754,1.8030001,2023-10-30 13:59:59.971200,-4.13
30.908697600435133,1.802,2023-11-28 13:59:59.971200,-3.73
30.95252732240437,1.7860001,2023-12-14 15:00:00.000000,-3.41
